Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	FixationPointX	FixationPointY	Average_pupil_diameter	Average_velocity	Peak_velocity	Saccade_amplitude	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	55	13590	13620	30				214.13	285.91		0.54235	0.42275		
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	56	13890	14051	160				90.13	246.42					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	57	14101	14111	10				31.41	31.41				0.62718	0.7027
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	34	14111	14201	90	0.62718	0.7027	4.33636							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	58	14201	14251	50				261.75	328.97	0.97	0.62718	0.7027	0.61434	0.69111
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	35	14251	14481	230	0.61434	0.69111	4.50111							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	59	14481	14501	20				60.08	69.29	2.19	0.61434	0.69111	0.63269	0.67818
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	36	14501	14642	140	0.63269	0.67818	4.47616							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	60	14642	14662	20				430.81	431.62	7.74	0.63269	0.67818	0.59282	0.57636
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	37	14662	14742	80	0.59282	0.57636	4.48781							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	61	14742	14762	20				414.72	415.2	9.57	0.59282	0.57636	0.63865	0.708
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	38	14762	15333	571	0.63865	0.708	4.57123							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	62	15333	15353	20				78.46	83.38	2.5	0.63865	0.708	0.62101	0.67968
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	39	15353	15443	90	0.62101	0.67968	4.66791							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Whole	63	15443	15463	20				481.46	485.61	10.46	0.62101	0.67968	0.55477	0.56339
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	40	15463	15563	100	0.55477	0.56339	4.68744							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	64	15563	15613	50				74.42	117.3		0.55477	0.56339		
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	65	15633	15784	150				94.99	346.65					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	66	15794	15814	20				86.26	87.46					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	67	15824	15834	10				38.62	38.62					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	68	15884	15904	20				1056.34	1058.14					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	69	15954	16004	50				538.43	812.52					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	70	16014	16034	20				190.42	198.31					
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	71	16044	16064	20				36.64	40.04				0.56723	0.82652
Recording 384	P44-P1	C	1	scenevideo	Fixation	Whole	41	16064	16215	150	0.56723	0.82652	4.0745							
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	72	16215	16225	10				31.34	31.34		0.56723	0.82652		
Recording 384	P44-P1	C	1	scenevideo	Saccade	Partial	73	16235	16255	20				37.36	39.55				0.54993	0.74641
Recording 384	P44-P1	C	1	scenevideo	Fixation	Partial	42	16255	16434	179	0.54993	0.74641	4.03141							
Recording 356	P45-M1	C	1	scenevideo	Fixation	Partial	1	0	10	10	0.50436	0.17432	4.36604							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	1	10	30	20				35.88	37.31		0.50436	0.17432		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	2	60	70	10				38.88	38.88				0.50255	0.19347
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	2	70	190	120	0.50255	0.19347	4.24219							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	3	190	210	20				40.62	43.66	0.6	0.50255	0.19347	0.50793	0.19276
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	3	210	300	90	0.50793	0.19276	4.13338							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	4	300	310	10				30.83	30.83	0.5	0.50793	0.19276	0.50375	0.19593
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	4	310	370	60	0.50375	0.19593	4.1768							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	5	370	391	20				34.66	39.02	0.63	0.50375	0.19593	0.49832	0.19594
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	5	391	581	190	0.49832	0.19594	4.0391							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	6	581	591	10				34.27	34.27	1.02	0.49832	0.19594	0.50506	0.20637
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	6	591	901	311	0.50506	0.20637	4.05242							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	7	901	921	20				34.8	37.5	0.99	0.50506	0.20637	0.50372	0.22275
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	7	921	1002	80	0.50372	0.22275	4.00758							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	8	1002	1022	20				35.13	35.67		0.50372	0.22275		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	9	1052	1062	10				34.62	34.62				0.50429	0.23067
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	8	1062	1322	260	0.50429	0.23067	4.14791							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	10	1322	1332	10				30.1	30.1	0.96	0.50429	0.23067	0.50844	0.24402
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	9	1332	1392	60	0.50844	0.24402	4.20229							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	11	1392	1472	80				235.82	402.63		0.50844	0.24402		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	12	1482	1613	130				207.25	383.59					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	13	1633	1653	20				57.26	67.45					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	14	1683	1693	10				32.27	32.27					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	15	1703	2013	311				176.62	556.59					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	16	2023	2104	80				87.02	173.25					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	17	2124	2144	20				34.33	37.87					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	18	2174	2184	10				32.79	32.79				0.53642	0.87574
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	10	2184	2474	291	0.53642	0.87574	4.65972							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	19	2474	2514	40				86.78	110.87		0.53642	0.87574		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	20	2524	2554	30				113.83	132.59					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	21	2564	2604	40				179.27	194.85					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	22	2735	2845	110				97.87	175.89					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	23	2895	2905	10				35.68	35.68					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	24	2935	2955	20				35.05	37.87					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	25	2965	2975	10				32.35	32.35					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	26	3005	3025	20				42.96	45.96					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	27	3035	3055	20				34.98	37.96				0.51637	0.36871
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	11	3055	3146	90	0.51637	0.36871	4.74008							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	28	3146	3216	70				143.83	227.92		0.51637	0.36871		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	29	3236	3296	60				42.17	54.32				0.58079	0.25426
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	12	3296	3466	170	0.58079	0.25426	4.85767							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	30	3466	3486	20				57.03	63.53		0.58079	0.25426		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	31	3496	3536	40				43.9	57.07					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	32	3586	3696	110				318.32	801.83					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	33	3717	3747	30				54.73	65.04					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	34	3767	3797	30				54.92	70.2					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	35	3847	3957	110				109.94	344.05					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	36	3997	4007	10				35.78	35.78				0.55324	0.67388
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	13	4007	4227	220	0.55324	0.67388	4.80474							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	37	4227	4278	50				155.24	310.43	7.66	0.55324	0.67388	0.48122	0.71322
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	14	4278	4458	180	0.48122	0.71322	4.82129							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	38	4458	4508	50				163.41	301.64		0.48122	0.71322		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	39	4538	4548	10				33.17	33.17					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	40	4588	4608	20				81.33	103.81					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	41	4618	4628	10				51.31	51.31				0.51554	0.82491
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	15	4628	4688	60	0.51554	0.82491	4.76138							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	42	4688	4708	20				266.86	266.86		0.51554	0.82491		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	43	4718	4738	20				31.65	31.65				0.45829	0.77695
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	16	4738	4929	190	0.45829	0.77695	4.9585							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	44	4929	4979	50				158	272.05	7.61	0.45829	0.77695	0.52611	0.71182
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	17	4979	5209	230	0.52611	0.71182	4.97534							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	45	5209	5309	100				207.87	338.17		0.52611	0.71182		
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	46	5339	5369	30				115.97	171.08					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	47	5400	5440	40				122.79	167.53					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	48	5450	5480	30				81.69	113.93					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	49	5490	5540	50				53.09	92.32					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	50	5590	5610	20				39.02	39.83					
Recording 356	P45-M1	C	1	scenevideo	Saccade	Partial	51	5640	5660	20				45.14	47.64				0.58931	0.70607
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	18	5660	5720	60	0.58931	0.70607	5.13389							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	52	5720	5790	70				45.88	63.64	3.49	0.58931	0.70607	0.55634	0.67492
Recording 356	P45-M1	C	1	scenevideo	Fixation	Whole	19	5790	6351	561	0.55634	0.67492	5.0543							
Recording 356	P45-M1	C	1	scenevideo	Saccade	Whole	53	6351	6431	80				126.07	236.69	7.27	0.55634	0.67492	0.49068	0.73415
Recording 356	P45-M1	C	1	scenevideo	Fixation	Partial	20	6431	6532	101	0.49068	0.73415	5.13332							
Recording 364	P46-W1	C	1	scenevideo	Fixation	Partial	1	0	518	518	0.52221	0.41271	4.40712							
Recording 364	P46-W1	C	1	scenevideo	Saccade	Whole	1	518	538	20				56.28	58.21	2.49	0.52221	0.41271	0.54383	0.41371
Recording 364	P46-W1	C	1	scenevideo	Fixation	Whole	2	538	718	180	0.54383	0.41371	4.33583							
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	2	718	748	30				178.13	237.26		0.54383	0.41371		
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	3	828	888	60				254.06	420.37				0.53746	0.39587
Recording 364	P46-W1	C	1	scenevideo	Fixation	Whole	3	888	969	80	0.53746	0.39587	4.28976							
Recording 364	P46-W1	C	1	scenevideo	Saccade	Whole	4	969	1019	50				103.71	180.89	5.04	0.53746	0.39587	0.49408	0.39564
Recording 364	P46-W1	C	1	scenevideo	Fixation	Whole	4	1019	1119	100	0.49408	0.39564	4.26789							
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	5	1119	1359	240				169.59	440.88		0.49408	0.39564		
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	6	1379	1399	20				56.18	61.98					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	7	1419	1449	30				41.14	46.8					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	8	1469	1530	60				42.35	47.17					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	9	1540	1560	20				33.68	36.73					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	10	1580	1630	50				53.16	65.99					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	11	1650	1660	10				30.05	30.05					
Recording 364	P46-W1	C	1	scenevideo	Saccade	Partial	12	1670	1750	80				94.38	157.83				0.46893	0.72983
Recording 364	P46-W1	C	1	scenevideo	Fixation	Partial	5	1750	1753	3	0.46893	0.72983	NaN							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	1	0	10	10				30.61	30.61					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	2	50	70	20				165.46	166.92					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	3	80	100	20				87.49	96.17					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	4	110	130	20				35.15	38.9				0.53724	0.48083
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	1	130	370	240	0.53724	0.48083	4.87693							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Whole	5	370	521	150				200.16	308.4	29.69	0.53724	0.48083	0.60511	1.02033
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	2	521	601	80	0.60511	1.02033	4.57467							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Whole	6	601	611	10				30.73	30.73	1.19	0.60511	1.02033	0.59788	0.9995
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	3	611	731	120	0.59788	0.9995	4.62175							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	7	731	781	50				188.04	316.96		0.59788	0.9995		
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	8	861	931	70				223.96	288.65					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	9	941	961	20				58.74	69.29					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	10	981	1001	20				57.21	59.8					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	11	1051	1172	120				75.31	203.36					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	12	1192	1212	20				36.72	39.76					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	13	1222	1292	70				134.55	269.35					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	14	1302	1312	10				43.11	43.11					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	15	1332	1362	30				38.85	47.86				0.47423	0.4292
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	4	1362	1442	80	0.47423	0.4292	4.99757							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	16	1442	1452	10				36.04	36.04		0.47423	0.4292		
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	17	1482	1532	50				52.71	81.21					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	18	1572	1582	10				46.44	46.44					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	19	1612	1633	20				34.99	37.5					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	20	1643	1703	60				155.21	328.04					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	21	1723	1753	30				50.76	75					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	22	1773	1823	50				49.38	81.4				0.52278	0.41208
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	5	1823	1933	110	0.52278	0.41208	4.92154							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Whole	23	1933	1953	20				41.7	49.07	1.17	0.52278	0.41208	0.53105	0.42242
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	6	1953	2023	70	0.53105	0.42242	4.948							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	24	2023	2063	40				157.42	266.31		0.53105	0.42242		
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	25	2133	2334	200				177.74	428.11					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	26	2344	2464	120				79.18	171.11					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	27	2494	2514	20				34.33	35.98				0.44467	0.58382
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	7	2514	2674	160	0.44467	0.58382	5.09875							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	28	2674	2745	70				480.03	955.5		0.44467	0.58382		
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	29	2815	2945	130				128.25	244.4					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	30	2965	3135	170				85.76	198.73					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	31	3155	3165	10				40.61	40.61					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	32	3185	3235	50				39.89	48.81					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	33	3245	3276	30				59.57	78.51					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	34	3286	3316	30				82.18	110.02					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	35	3326	3346	20				35.26	37.77				0.51491	0.76577
Recording 137	P20-W1	C	1	scenevideo	Fixation	Whole	8	3346	3416	70	0.51491	0.76577	5.257							
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	36	3416	3426	10				32.53	32.53		0.51491	0.76577		
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	37	3446	3476	30				52.86	66.03					
Recording 137	P20-W1	C	1	scenevideo	Saccade	Partial	38	3496	3526	30				92.16	126.62				0.5032	0.72761
Recording 137	P20-W1	C	1	scenevideo	Fixation	Partial	9	3526	3556	30	0.5032	0.72761	5.37646							
Recording 118	P15-M1	C	1	scenevideo	Fixation	Partial	1	0	157	157	0.51823	0.38368	5.55322							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	1	157	177	20				95.75	109.36		0.51823	0.38368		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	2	187	207	20				74.09	81.76					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	3	218	238	20				44.07	45.09				0.51336	0.36028
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	2	238	298	60	0.51336	0.36028	5.67989							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Whole	4	298	318	20				38.69	43.23	0.81	0.51336	0.36028	0.52042	0.36161
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	3	318	478	160	0.52042	0.36161	5.62037							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Whole	5	478	508	30				78.99	110.09	2.62	0.52042	0.36161	0.54151	0.37479
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	4	508	598	90	0.54151	0.37479	5.43926							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	6	598	608	10				42.07	42.07		0.54151	0.37479		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	7	648	698	50				68.72	108.67				0.5181	0.32725
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	5	698	799	100	0.5181	0.32725	5.56612							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Whole	8	799	819	20				60.43	67.58	1.81	0.5181	0.32725	0.50162	0.32783
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	6	819	889	70	0.50162	0.32783	5.62901							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	9	889	909	20				39.74	49.15		0.50162	0.32783		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	10	939	999	60				74.74	139.98					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	11	1039	1069	30				84.12	122.95					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	12	1089	1109	20				58.88	66.62				0.49348	0.35763
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	7	1109	1219	110	0.49348	0.35763	5.35836							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	13	1219	1229	10				33.59	33.59		0.49348	0.35763		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	14	1279	1299	20				54.67	57.91				0.47618	0.34354
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	8	1299	1430	130	0.47618	0.34354	5.1869							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Whole	15	1430	1490	60				119.43	185.42	6.99	0.47618	0.34354	0.53511	0.35866
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	9	1490	1560	70	0.53511	0.35866	5.22495							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	16	1560	1580	20				41.07	43.12		0.53511	0.35866		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	17	1600	1620	20				45.5	48.13					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	18	1640	1700	60				368.79	935.1					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	19	1780	1850	70				87.09	131.21					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	20	1870	1891	20				87.29	91.6				0.55358	0.85271
Recording 118	P15-M1	C	1	scenevideo	Fixation	Whole	10	1891	2061	170	0.55358	0.85271	5.08885							
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	21	2061	2091	30				146.75	213.65		0.55358	0.85271		
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	22	2141	2161	20				146	146.68					
Recording 118	P15-M1	C	1	scenevideo	Saccade	Partial	23	2211	2281	70				71.21	145.98				0.54594	0.76848
Recording 118	P15-M1	C	1	scenevideo	Fixation	Partial	11	2281	2351	70	0.54594	0.76848	4.96326							
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Partial	1	0	24	24	0.51831	0.59351	4.48793							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	1	24	34	10				35.14	35.14	1.28	0.51831	0.59351	0.50967	0.6056
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	2	34	355	321	0.50967	0.6056	4.46337							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	2	355	375	20				36.9	40.18	1.59	0.50967	0.6056	0.51571	0.58376
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	3	375	1497	1122	0.51571	0.58376	4.31817							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	3	1497	1517	20				30.57	30.82	1.03	0.51571	0.58376	0.50913	0.57427
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	4	1517	1938	421	0.50913	0.57427	4.23268							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	4	1938	1988	50				74.27	106.59	4.02	0.50913	0.57427	0.54394	0.57834
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	5	1988	2118	130	0.54394	0.57834	4.14329							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	5	2118	2168	50				109.82	158.83	5.07	0.54394	0.57834	0.5001	0.57267
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	6	2168	2448	281	0.5001	0.57267	3.92611							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Whole	6	2448	2529	80				61.63	92.25	5.65	0.5001	0.57267	0.54917	0.56914
Recording 11 (2)	P08-J1	C	1	scenevideo	Fixation	Whole	7	2529	3260	731	0.54917	0.56914	4.01289							
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	7	3260	3390	130				151.54	191.37		0.54917	0.56914		
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	8	3591	3721	130				68.41	150.47					
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	9	3731	3791	60				43.14	48.54					
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	10	3801	3841	40				98.45	152.11					
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	11	3891	3911	20				35.46	36.1					
Recording 11 (2)	P08-J1	C	1	scenevideo	Saccade	Partial	12	3921	3931	10				31	31					
